Bandleader,Title,Date,AudioKey
Osvaldo Pugliese,Para Dos,1952-05-06,Pugliese Osvaldo/1950-1954/Pugliese - Para Dos - Instrumental - 1952.opus
Osvaldo Pugliese,Pasional,1952-11-24,Pugliese Osvaldo/1950-1954/Pugliese - Pasional - Moran - 1952.opus
Osvaldo Pugliese,Pastoral,1950-05-03,Pugliese Osvaldo/1950-1954/Pugliese - Pastoral - Instrumental - 1950.opus
Osvaldo Pugliese,Por Pecadora,1952-10-09,Pugliese Osvaldo/1950-1954/Pugliese - Por Pecadora - Moran - 1952.opus
Osvaldo Pugliese,Por una Muñeca,1954-10-29,Pugliese Osvaldo/1950-1954/Pugliese - Por Una Muneca - Montero - 1954.opus
Osvaldo Pugliese,Porque Canto el Tango,1950-06-30,Pugliese Osvaldo/1950-1954/Pugliese - Porque Canto El Tango - Vidal - 1950.opus
Osvaldo Pugliese,Porqué No Te Tengo Más,1954-01-05,Pugliese Osvaldo/1950-1954/Pugliese - Porque No Te Tengo Mas - Moran - 1954.opus
Osvaldo Pugliese,Que Nunca Me Falte,1951-12-06,Pugliese Osvaldo/1950-1954/Pugliese - Que Nunca Me Falte - Moran - 1951.opus
Osvaldo Pugliese,Quiero Verte una Vez Más,1950-03-07,Pugliese Osvaldo/1950-1954/Pugliese - Quiero Verte Una Vez Mas - Moran - 1950.opus
Osvaldo Pugliese,San José de Flores,1953-07-14,Pugliese Osvaldo/1950-1954/Pugliese - San Jose De Flores - Moran - 1953.opus
Osvaldo Pugliese,Seguíme Si Podés,1953-10-06,Pugliese Osvaldo/1950-1954/Pugliese - Seguime Si Podes - Instrumental - 1953.opus
Osvaldo Pugliese,Si Sos Brujo,1952-10-09,Pugliese Osvaldo/1950-1954/Pugliese - Si Sos Brujo - Instrumental - 1952.opus
Osvaldo Pugliese,Si Yo Pudiera Olvidarla,1954-12-13,Pugliese Osvaldo/1950-1954/Pugliese - Si Yo Pudiera Olvidarla - Maciel - 1954.opus
Osvaldo Pugliese,Te Aconsejo Que Me Olvides,1954-05-13,Pugliese Osvaldo/1950-1954/Pugliese - Te Aconsejo Que Me Olvides - Cobos - 1954.opus
Osvaldo Pugliese,Un Baile a Beneficio,1950-11-16,Pugliese Osvaldo/1950-1954/Pugliese - Un Baile A Beneficio - Vidal - 1950.opus
Osvaldo Pugliese,Ventanita de Arrabal,1950-03-07,Pugliese Osvaldo/1950-1954/Pugliese - Ventanita De Arrabal - Vidal - 1950.opus
Osvaldo Pugliese,Vieja Recova,1950-05-03,Pugliese Osvaldo/1950-1954/Pugliese - Vieja Recova - Vidal - 1950.opus
Osvaldo Pugliese,Y Mientes Todavía,1950-07-26,Pugliese Osvaldo/1950-1954/Pugliese - Y Mientes Todavia - Moran - 1950.opus
Osvaldo Pugliese,A Mis Compañeros,1956-01-31,Pugliese Osvaldo/1955-1959/Pugliese - A Mis Companeros - Instrumental - 1956.opus
Osvaldo Pugliese,A Roberto Peppe,1956-03-20,Pugliese Osvaldo/1955-1959/Pugliese - A Roberto Peppe - Instrumental - 1956.opus
Osvaldo Pugliese,Acquaforte,1958-07-23,Pugliese Osvaldo/1955-1959/Pugliese - Acquaforte - Montero - 1958.opus
Osvaldo Pugliese,Adiós Corazón,1958-05-29,Pugliese Osvaldo/1955-1959/Pugliese - Adios Corazon - Maciel - 1958.opus
Osvaldo Pugliese,Alma de Bohemio,1958-12-10,Pugliese Osvaldo/1955-1959/Pugliese - Alma De Bohemio - Instrumental - 1958.opus
Osvaldo Pugliese,Antiguo Reloj de Cobre,1955-09-02,Pugliese Osvaldo/1955-1959/Pugliese - Antiguo Reloj De Cobre - Montero - 1955.opus
Osvaldo Pugliese,Buen Amigo,1958-03-26,Pugliese Osvaldo/1955-1959/Pugliese - Buen Amigo - Instrumental - 1958.opus
Osvaldo Pugliese,Cachá Viaje,1957-07-10,Pugliese Osvaldo/1955-1959/Pugliese - Cacha Viaje - Montero - 1957.opus
Osvaldo Pugliese,Corazoneando,1958-01-02,Pugliese Osvaldo/1955-1959/Pugliese - Corazoneando - Instrumental - 1958.opus
Osvaldo Pugliese,Dicha Pasada,1958-11-19,Pugliese Osvaldo/1955-1959/Pugliese - Dicha Pasada - Montero - 1958.opus
Osvaldo Pugliese,Dónde Estás,1959-08-07,Pugliese Osvaldo/1955-1959/Pugliese - Donde Estas - Maciel - 1959.opus
Osvaldo Pugliese,El Pañuelito,1959-07-23,Pugliese Osvaldo/1955-1959/Pugliese - El Panuelito - Maciel - 1959.opus
Osvaldo Pugliese,Emancipación,1955-09-02,Pugliese Osvaldo/1955-1959/Pugliese - Emancipacion - Instrumental - 1955.opus
Osvaldo Pugliese,En Otros Caminos,1957-07-10,Pugliese Osvaldo/1955-1959/Pugliese - En Otros Caminos - Montero y Maciel - 1957.opus
Osvaldo Pugliese,Esta Noche de Luna,1955-09-02,Pugliese Osvaldo/1955-1959/Pugliese - Esta Noche De Luna - Maciel - 1955.opus
Osvaldo Pugliese,Gallo Ciego,1959-07-23,Pugliese Osvaldo/1955-1959/Pugliese - Gallo Ciego - Instrumental - 1959.opus
Osvaldo Pugliese,Gente Amiga,1958-01-02,Pugliese Osvaldo/1955-1959/Pugliese - Gente Amiga - Instrumental - 1958.opus
Osvaldo Pugliese,Julie,1958-01-16,Pugliese Osvaldo/1955-1959/Pugliese - Julie - Instrumental - 1958.opus
Osvaldo Pugliese,La Bordona,1958-08-06,Pugliese Osvaldo/1955-1959/Pugliese - La Bordona - Instrumental - 1958.opus
Osvaldo Pugliese,La Conciencia,1957-06-24,Pugliese Osvaldo/1955-1959/Pugliese - La Conciencia - Montero - 1957.opus
Osvaldo Pugliese,La Cumparsita,1959-08-06,Pugliese Osvaldo/1955-1959/Pugliese - La Cumparsita - Maciel y Guido - 1959.opus
Osvaldo Pugliese,La Novia del Suburbio,1957-05-13,Pugliese Osvaldo/1955-1959/Pugliese - La Novia Del Suburbio - Maciel - 1957.opus
Osvaldo Pugliese,Las Tres Banderas,1958-07-23,Pugliese Osvaldo/1955-1959/Pugliese - Las Tres Banderas - Maciel - 1958.opus
Osvaldo Pugliese,Los Largos del Pibe,1957-04-04,Pugliese Osvaldo/1955-1959/Pugliese - Los Largos Del Pibe - Montero - 1957.opus
Osvaldo Pugliese,Mamita,1959-07-23,Pugliese Osvaldo/1955-1959/Pugliese - Mamita - Maciel - 1959.opus
Osvaldo Pugliese,Marrón y Azul,1956-12-26,Pugliese Osvaldo/1955-1959/Pugliese - Marron Y Azul - Instrumental - 1956.opus
Osvaldo Pugliese,Mentiras,1956-12-26,Pugliese Osvaldo/1955-1959/Pugliese - Mentiras - Montero y Maciel - 1956.opus
Osvaldo Pugliese,Muchachos Mi Último Tango,1956-05-30,Pugliese Osvaldo/1955-1959/Pugliese - Muchachos Mi Ultimo Tango - Montero - 1956.opus
